provinceName,districtName,country,percentage
인천광역시,연수구,기타,18.9
인천광역시,연수구,미국,10.2
인천광역시,연수구,대만,5.7
인천광역시,연수구,일본,5.4
인천광역시,연수구,러시아,3.9
인천광역시,연수구,카자흐스탄,3.7
인천광역시,연수구,홍콩,2.6
인천광역시,연수구,필리핀,2.4
인천광역시,연수구,베트남,2.2
인천광역시,연수구,몽골,2.0
인천광역시,연수구,인도네시아,1.9
인천광역시,연수구,인도,1.7
인천광역시,연수구,캐나다,1.6
인천광역시,연수구,영국,1.6
인천광역시,연수구,독일,1.5
인천광역시,연수구,싱가포르,1.4
인천광역시,연수구,말레이시아,1.3
인천광역시,연수구,태국,1.2
인천광역시,연수구,오스트레일리아,1.1
인천광역시,연수구,프랑스,0.8
인천광역시,연수구,튀르키예,0.4
인천광역시,연수구,멕시코,0.3
인천광역시,연수구,사우디아라비아,0.3
인천광역시,연수구,아랍에미리트,0.1
인천광역시,옹진군,중국,52.8
인천광역시,옹진군,기타,6.9
인천광역시,옹진군,대만,6.5
인천광역시,옹진군,필리핀,6.4
인천광역시,옹진군,일본,4.9
인천광역시,옹진군,홍콩,3.5
인천광역시,옹진군,미국,2.9
인천광역시,옹진군,인도네시아,2.5
인천광역시,옹진군,태국,2.5
인천광역시,옹진군,베트남,1.9
인천광역시,옹진군,인도,1.8
인천광역시,옹진군,싱가포르,1.1
인천광역시,옹진군,말레이시아,1.1
인천광역시,옹진군,러시아,0.8
인천광역시,옹진군,오스트레일리아,0.7
인천광역시,옹진군,영국,0.6
인천광역시,옹진군,몽골,0.6
인천광역시,옹진군,캐나다,0.6
인천광역시,옹진군,독일,0.6
인천광역시,옹진군,카자흐스탄,0.4
인천광역시,옹진군,프랑스,0.4
인천광역시,옹진군,튀르키예,0.3
인천광역시,옹진군,사우디아라비아,0.1
인천광역시,옹진군,멕시코,0.1
인천광역시,옹진군,아랍에미리트,0.0
인천광역시,중구,중국,19.5
인천광역시,중구,일본,17.3
인천광역시,중구,대만,12.3
인천광역시,중구,미국,8.7
인천광역시,중구,기타,7.7
인천광역시,중구,홍콩,5.5
인천광역시,중구,필리핀,3.9
인천광역시,중구,싱가포르,3.5
인천광역시,중구,말레이시아,3.0
인천광역시,중구,인도네시아,2.8
인천광역시,중구,베트남,2.4
인천광역시,중구,태국,2.2
인천광역시,중구,캐나다,1.7
인천광역시,중구,독일,1.4
인천광역시,중구,프랑스,1.3
인천광역시,중구,오스트레일리아,1.2
인천광역시,중구,몽골,1.1
인천광역시,중구,인도,0.9
인천광역시,중구,영국,0.9
인천광역시,중구,러시아,0.8
인천광역시,중구,카자흐스탄,0.5
인천광역시,중구,멕시코,0.5
인천광역시,중구,튀르키예,0.4
인천광역시,중구,사우디아라비아,0.2
인천광역시,중구,아랍에미리트,0.1
광주광역시,광산구,중국,23.7
광주광역시,광산구,기타,22.1
광주광역시,광산구,베트남,7.7
광주광역시,광산구,인도네시아,5.7
광주광역시,광산구,미국,5.5
광주광역시,광산구,일본,5.1
광주광역시,광산구,카자흐스탄,5.0
광주광역시,광산구,태국,4.0
광주광역시,광산구,필리핀,3.7
광주광역시,광산구,영국,2.7
광주광역시,광산구,러시아,2.3
광주광역시,광산구,홍콩,1.6
광주광역시,광산구,오스트레일리아,1.6
광주광역시,광산구,몽골,1.5
광주광역시,광산구,독일,1.5
광주광역시,광산구,대만,1.4
광주광역시,광산구,인도,1.0
광주광역시,광산구,말레이시아,1.0
광주광역시,광산구,캐나다,0.9
광주광역시,광산구,프랑스,0.8
광주광역시,광산구,싱가포르,0.7
광주광역시,광산구,멕시코,0.3
광주광역시,광산구,튀르키예,0.2
광주광역시,광산구,사우디아라비아,0.1
광주광역시,광산구,아랍에미리트,0.0
광주광역시,남구,기타,19.7
광주광역시,남구,중국,15.4
광주광역시,남구,미국,10.4
광주광역시,남구,베트남,9.7
광주광역시,남구,일본,7.5
광주광역시,남구,영국,5.8
광주광역시,남구,필리핀,4.2
광주광역시,남구,태국,3.1
광주광역시,남구,홍콩,3.0
광주광역시,남구,독일,2.9
광주광역시,남구,몽골,2.7
광주광역시,남구,인도네시아,2.7
광주광역시,남구,대만,2.2
광주광역시,남구,오스트레일리아,2.1
광주광역시,남구,캐나다,1.7
광주광역시,남구,프랑스,1.4
광주광역시,남구,싱가포르,1.3
광주광역시,남구,말레이시아,1.2
광주광역시,남구,멕시코,0.7
광주광역시,남구,카자흐스탄,0.7
광주광역시,남구,인도,0.6
광주광역시,남구,러시아,0.6
광주광역시,남구,튀르키예,0.3
광주광역시,남구,사우디아라비아,0.2
광주광역시,남구,아랍에미리트,0.0
광주광역시,동구,기타,18.3
광주광역시,동구,중국,17.8
광주광역시,동구,미국,8.4
광주광역시,동구,일본,7.9
광주광역시,동구,베트남,6.3
광주광역시,동구,대만,5.6
광주광역시,동구,몽골,4.7
광주광역시,동구,영국,4.6
광주광역시,동구,홍콩,3.4
광주광역시,동구,독일,3.3
광주광역시,동구,인도네시아,3.2
광주광역시,동구,필리핀,2.8
광주광역시,동구,캐나다,2.1
광주광역시,동구,태국,2.1
광주광역시,동구,프랑스,1.8
광주광역시,동구,싱가포르,1.6
광주광역시,동구,오스트레일리아,1.6
광주광역시,동구,인도,1.2
광주광역시,동구,말레이시아,1.1
광주광역시,동구,카자흐스탄,0.9
광주광역시,동구,러시아,0.7
광주광역시,동구,멕시코,0.3
광주광역시,동구,튀르키예,0.2
광주광역시,동구,사우디아라비아,0.1
광주광역시,동구,아랍에미리트,0.0
광주광역시,북구,기타,19.3
광주광역시,북구,중국,18.3
광주광역시,북구,미국,8.8
광주광역시,북구,베트남,7.7
광주광역시,북구,일본,6.8
광주광역시,북구,인도네시아,4.8
광주광역시,북구,영국,4.1
광주광역시,북구,인도,3.5
광주광역시,북구,필리핀,3.0
광주광역시,북구,태국,2.8
광주광역시,북구,독일,2.7
광주광역시,북구,몽골,2.7
광주광역시,북구,오스트레일리아,2.6
광주광역시,북구,홍콩,2.5
광주광역시,북구,대만,2.1
광주광역시,북구,캐나다,1.5
광주광역시,북구,프랑스,1.4
광주광역시,북구,러시아,1.2
광주광역시,북구,카자흐스탄,1.1
광주광역시,북구,말레이시아,1.0
광주광역시,북구,싱가포르,0.9
광주광역시,북구,멕시코,0.4
광주광역시,북구,튀르키예,0.4
광주광역시,북구,사우디아라비아,0.1
광주광역시,북구,아랍에미리트,0.0
광주광역시,서구,미국,29.4
광주광역시,서구,중국,14.3
광주광역시,서구,기타,12.6
광주광역시,서구,오스트레일리아,6.8
광주광역시,서구,일본,6.4
광주광역시,서구,베트남,4.5
광주광역시,서구,대만,2.6
광주광역시,서구,필리핀,2.6
광주광역시,서구,인도네시아,2.2
광주광역시,서구,홍콩,2.1
광주광역시,서구,독일,2.1
광주광역시,서구,태국,2.0
광주광역시,서구,몽골,1.8
광주광역시,서구,싱가포르,1.7
광주광역시,서구,영국,1.6
광주광역시,서구,캐나다,1.6
광주광역시,서구,러시아,1.3
광주광역시,서구,카자흐스탄,1.0
광주광역시,서구,프랑스,1.0
광주광역시,서구,말레이시아,0.8
광주광역시,서구,인도,0.7
광주광역시,서구,튀르키예,0.5
광주광역시,서구,멕시코,0.3
광주광역시,서구,사우디아라비아,0.1
광주광역시,서구,아랍에미리트,0.0
대전광역시,대덕구,기타,22.4
대전광역시,대덕구,중국,18.6
대전광역시,대덕구,일본,9.1
대전광역시,대덕구,미국,8.6
대전광역시,대덕구,베트남,8.3
대전광역시,대덕구,인도네시아,5.0
대전광역시,대덕구,몽골,4.0
대전광역시,대덕구,독일,2.9
대전광역시,대덕구,필리핀,2.5
대전광역시,대덕구,홍콩,2.0
대전광역시,대덕구,카자흐스탄,1.9
대전광역시,대덕구,대만,1.8
대전광역시,대덕구,캐나다,1.8
대전광역시,대덕구,태국,1.6
대전광역시,대덕구,영국,1.5
대전광역시,대덕구,인도,1.3
대전광역시,대덕구,싱가포르,1.3
대전광역시,대덕구,러시아,1.3
대전광역시,대덕구,오스트레일리아,1.2
대전광역시,대덕구,프랑스,1.0
대전광역시,대덕구,말레이시아,1.0
대전광역시,대덕구,튀르키예,0.5
대전광역시,대덕구,멕시코,0.3
대전광역시,대덕구,아랍에미리트,0.1
대전광역시,대덕구,사우디아라비아,0.1
대전광역시,동구,중국,27.7
대전광역시,동구,기타,17.2
대전광역시,동구,일본,7.4
대전광역시,동구,베트남,7.2
대전광역시,동구,미국,6.1
대전광역시,동구,인도네시아,4.6
대전광역시,동구,몽골,4.4
대전광역시,동구,대만,3.1
대전광역시,동구,인도,2.4
대전광역시,동구,홍콩,2.2
대전광역시,동구,필리핀,2.1
대전광역시,동구,독일,2.0
대전광역시,동구,러시아,1.9
대전광역시,동구,카자흐스탄,1.7
대전광역시,동구,캐나다,1.7
대전광역시,동구,프랑스,1.4
대전광역시,동구,태국,1.3
대전광역시,동구,싱가포르,1.2
대전광역시,동구,오스트레일리아,1.1
대전광역시,동구,말레이시아,1.1
대전광역시,동구,영국,0.8
대전광역시,동구,튀르키예,0.6
대전광역시,동구,멕시코,0.5
대전광역시,동구,사우디아라비아,0.1
대전광역시,동구,아랍에미리트,0.0
대전광역시,서구,중국,22.1
대전광역시,서구,기타,17.2
대전광역시,서구,일본,10.1
대전광역시,서구,미국,8.8
대전광역시,서구,베트남,6.9
대전광역시,서구,독일,3.2
대전광역시,서구,홍콩,3.2
대전광역시,서구,대만,3.0
대전광역시,서구,인도네시아,2.9
대전광역시,서구,몽골,2.8
대전광역시,서구,필리핀,2.4
대전광역시,서구,태국,2.4
대전광역시,서구,캐나다,2.3
대전광역시,서구,프랑스,1.7
대전광역시,서구,인도,1.6
대전광역시,서구,오스트레일리아,1.5
대전광역시,서구,카자흐스탄,1.5
대전광역시,서구,말레이시아,1.4
대전광역시,서구,싱가포르,1.3
대전광역시,서구,영국,1.3
대전광역시,서구,러시아,1.2
대전광역시,서구,튀르키예,0.6
대전광역시,서구,멕시코,0.5
대전광역시,서구,사우디아라비아,0.2
대전광역시,서구,아랍에미리트,0.1
대전광역시,유성구,기타,19.7
대전광역시,유성구,중국,19.6
대전광역시,유성구,미국,9.1
대전광역시,유성구,일본,9.0
대전광역시,유성구,베트남,6.5
대전광역시,유성구,인도네시아,3.7
대전광역시,유성구,독일,3.5
대전광역시,유성구,인도,3.2
대전광역시,유성구,대만,3.0
대전광역시,유성구,홍콩,2.9
대전광역시,유성구,몽골,2.8
대전광역시,유성구,필리핀,2.5
대전광역시,유성구,캐나다,2.4
대전광역시,유성구,태국,1.8
대전광역시,유성구,영국,1.6
대전광역시,유성구,프랑스,1.6
대전광역시,유성구,카자흐스탄,1.3
대전광역시,유성구,오스트레일리아,1.2
대전광역시,유성구,말레이시아,1.2
대전광역시,유성구,러시아,1.2
대전광역시,유성구,싱가포르,1.1
대전광역시,유성구,튀르키예,0.6
대전광역시,유성구,사우디아라비아,0.3
대전광역시,유성구,멕시코,0.3
대전광역시,유성구,아랍에미리트,0.1
대전광역시,중구,중국,20.6
대전광역시,중구,기타,16.9
대전광역시,중구,미국,9.4
대전광역시,중구,일본,8.7
대전광역시,중구,베트남,6.8
대전광역시,중구,몽골,5.4
대전광역시,중구,대만,3.4
대전광역시,중구,필리핀,3.4
대전광역시,중구,인도네시아,3.4
대전광역시,중구,홍콩,2.9
대전광역시,중구,캐나다,2.7
대전광역시,중구,독일,2.4
대전광역시,중구,태국,1.9
대전광역시,중구,오스트레일리아,1.7
대전광역시,중구,프랑스,1.6
대전광역시,중구,러시아,1.5
대전광역시,중구,싱가포르,1.3
대전광역시,중구,카자흐스탄,1.3
대전광역시,중구,말레이시아,1.2
대전광역시,중구,인도,1.1
대전광역시,중구,영국,1.0
대전광역시,중구,튀르키예,0.7
대전광역시,중구,멕시코,0.6
대전광역시,중구,아랍에미리트,0.1
대전광역시,중구,사우디아라비아,0.1
울산광역시,남구,미국,30.9
울산광역시,남구,중국,11.8
울산광역시,남구,기타,10.0
울산광역시,남구,오스트레일리아,7.7
울산광역시,남구,필리핀,7.0
울산광역시,남구,대만,6.0
울산광역시,남구,일본,4.1
울산광역시,남구,인도,4.1
울산광역시,남구,인도네시아,3.6
울산광역시,남구,태국,2.9
울산광역시,남구,베트남,2.6
울산광역시,남구,홍콩,2.0
울산광역시,남구,싱가포르,1.5
울산광역시,남구,말레이시아,0.9
울산광역시,남구,러시아,0.9
울산광역시,남구,독일,0.9
울산광역시,남구,캐나다,0.7
울산광역시,남구,몽골,0.6
울산광역시,남구,영국,0.5
울산광역시,남구,프랑스,0.5
울산광역시,남구,카자흐스탄,0.3
울산광역시,남구,튀르키예,0.3
울산광역시,남구,사우디아라비아,0.2
울산광역시,남구,멕시코,0.1
울산광역시,남구,아랍에미리트,0.0
울산광역시,동구,미국,31.8
울산광역시,동구,기타,14.2
울산광역시,동구,필리핀,10.1
울산광역시,동구,중국,9.3
울산광역시,동구,인도네시아,5.2
울산광역시,동구,베트남,4.7
울산광역시,동구,인도,4.7
울산광역시,동구,대만,4.2
울산광역시,동구,오스트레일리아,4.2
울산광역시,동구,태국,3.0
울산광역시,동구,러시아,1.8
울산광역시,동구,홍콩,1.4
울산광역시,동구,일본,1.4
울산광역시,동구,싱가포르,0.8
울산광역시,동구,영국,0.5
울산광역시,동구,캐나다,0.5
울산광역시,동구,말레이시아,0.5
울산광역시,동구,독일,0.4
울산광역시,동구,몽골,0.3
울산광역시,동구,카자흐스탄,0.3
울산광역시,동구,튀르키예,0.3
울산광역시,동구,프랑스,0.3
울산광역시,동구,사우디아라비아,0.1
울산광역시,동구,멕시코,0.1
울산광역시,동구,아랍에미리트,0.0
울산광역시,북구,미국,38.4
울산광역시,북구,오스트레일리아,13.1
울산광역시,북구,중국,12.3
울산광역시,북구,기타,7.0
울산광역시,북구,필리핀,6.2
울산광역시,북구,러시아,3.9
울산광역시,북구,인도네시아,2.5
울산광역시,북구,인도,2.3
울산광역시,북구,태국,2.2
울산광역시,북구,캐나다,2.1
울산광역시,북구,일본,2.1
울산광역시,북구,대만,2.0
울산광역시,북구,싱가포르,1.7
울산광역시,북구,베트남,1.5
울산광역시,북구,홍콩,0.9
울산광역시,북구,영국,0.6
울산광역시,북구,말레이시아,0.3
울산광역시,북구,프랑스,0.2
울산광역시,북구,독일,0.2
울산광역시,북구,카자흐스탄,0.1
울산광역시,북구,몽골,0.1
울산광역시,북구,멕시코,0.1
울산광역시,북구,튀르키예,0.1
울산광역시,북구,아랍에미리트,0.0
울산광역시,북구,사우디아라비아,0.0
울산광역시,울주군,중국,18.4
울산광역시,울주군,기타,17.2
울산광역시,울주군,필리핀,11.8
울산광역시,울주군,인도,6.9
울산광역시,울주군,대만,6.5
울산광역시,울주군,인도네시아,6.5
울산광역시,울주군,태국,4.9
울산광역시,울주군,일본,4.7
울산광역시,울주군,베트남,4.7
울산광역시,울주군,미국,4.1
울산광역시,울주군,홍콩,2.4
울산광역시,울주군,러시아,2.4
울산광역시,울주군,오스트레일리아,1.5
울산광역시,울주군,영국,1.2
울산광역시,울주군,싱가포르,1.1
울산광역시,울주군,말레이시아,1.1
울산광역시,울주군,독일,1.0
울산광역시,울주군,카자흐스탄,0.9
울산광역시,울주군,캐나다,0.7
울산광역시,울주군,프랑스,0.6
울산광역시,울주군,몽골,0.4
울산광역시,울주군,튀르키예,0.4
울산광역시,울주군,멕시코,0.3
울산광역시,울주군,아랍에미리트,0.1
울산광역시,울주군,사우디아라비아,0.1
울산광역시,중구,중국,25.0
울산광역시,중구,기타,13.3
울산광역시,중구,대만,9.9
울산광역시,중구,일본,8.3
울산광역시,중구,베트남,8.0
울산광역시,중구,미국,7.7
울산광역시,중구,홍콩,4.0
울산광역시,중구,필리핀,3.9
울산광역시,중구,인도네시아,3.1
울산광역시,중구,태국,2.5
울산광역시,중구,인도,1.9
울산광역시,중구,캐나다,1.7
울산광역시,중구,몽골,1.5
울산광역시,중구,독일,1.3
울산광역시,중구,오스트레일리아,1.2
울산광역시,중구,말레이시아,1.1
울산광역시,중구,프랑스,1.1
울산광역시,중구,영국,1.0
울산광역시,중구,싱가포르,1.0
울산광역시,중구,카자흐스탄,0.9
울산광역시,중구,러시아,0.6
울산광역시,중구,멕시코,0.4
울산광역시,중구,튀르키예,0.3
울산광역시,중구,사우디아라비아,0.2
울산광역시,중구,아랍에미리트,0.0
경기도,가평군,대만,15.1
경기도,가평군,필리핀,13.1
경기도,가평군,일본,11.7
경기도,가평군,말레이시아,9.7
경기도,가평군,인도네시아,9.5
경기도,가평군,홍콩,6.7
경기도,가평군,기타,6.7
경기도,가평군,싱가포르,6.0
경기도,가평군,중국,5.9
경기도,가평군,베트남,4.2
경기도,가평군,미국,3.1
경기도,가평군,태국,1.7
경기도,가평군,캐나다,1.1
경기도,가평군,오스트레일리아,0.9
경기도,가평군,프랑스,0.8
경기도,가평군,인도,0.8
경기도,가평군,독일,0.7
경기도,가평군,몽골,0.6
경기도,가평군,영국,0.5
경기도,가평군,러시아,0.5
경기도,가평군,멕시코,0.2
경기도,가평군,카자흐스탄,0.2
경기도,가평군,사우디아라비아,0.2
경기도,가평군,튀르키예,0.1
경기도,가평군,아랍에미리트,0.0
경기도,고양시,중국,29.9
경기도,고양시,대만,10.2
경기도,고양시,기타,10.1
경기도,고양시,일본,6.8
경기도,고양시,미국,6.4
경기도,고양시,홍콩,4.8
경기도,고양시,인도네시아,4.4
경기도,고양시,베트남,4.2
경기도,고양시,필리핀,4.1
경기도,고양시,말레이시아,3.1
경기도,고양시,태국,2.4
경기도,고양시,캐나다,2.3
경기도,고양시,몽골,2.2
경기도,고양시,싱가포르,1.6
경기도,고양시,독일,1.3
경기도,고양시,영국,1.3
경기도,고양시,오스트레일리아,1.2
경기도,고양시,러시아,1.0
경기도,고양시,인도,0.8
경기도,고양시,프랑스,0.8
경기도,고양시,카자흐스탄,0.4
경기도,고양시,튀르키예,0.3
경기도,고양시,사우디아라비아,0.2
경기도,고양시,멕시코,0.2
경기도,고양시,아랍에미리트,0.0
경기도,과천시,중국,14.6
경기도,과천시,기타,14.2
경기도,과천시,미국,11.9
경기도,과천시,일본,9.8
경기도,과천시,대만,6.7
경기도,과천시,홍콩,5.4
경기도,과천시,캐나다,4.1
경기도,과천시,말레이시아,3.6
경기도,과천시,싱가포르,3.5
경기도,과천시,필리핀,3.3
경기도,과천시,독일,3.0
경기도,과천시,베트남,2.7
경기도,과천시,인도네시아,2.4
경기도,과천시,오스트레일리아,2.1
경기도,과천시,몽골,2.1
경기도,과천시,러시아,2.1
경기도,과천시,태국,2.0
경기도,과천시,영국,1.7
경기도,과천시,프랑스,1.5
경기도,과천시,인도,1.4
경기도,과천시,카자흐스탄,0.8
경기도,과천시,튀르키예,0.4
경기도,과천시,사우디아라비아,0.4
경기도,과천시,멕시코,0.3
경기도,과천시,아랍에미리트,0.1
경기도,광명시,중국,29.7
경기도,광명시,미국,12.6
경기도,광명시,기타,10.1
경기도,광명시,일본,10.1
경기도,광명시,오스트레일리아,7.9
경기도,광명시,대만,4.6
경기도,광명시,베트남,3.0
경기도,광명시,캐나다,2.8
경기도,광명시,홍콩,2.6
경기도,광명시,독일,1.9
경기도,광명시,싱가포르,1.7
경기도,광명시,인도네시아,1.7
경기도,광명시,말레이시아,1.5
경기도,광명시,필리핀,1.5
경기도,광명시,러시아,1.3
경기도,광명시,태국,1.2
경기도,광명시,몽골,1.1
경기도,광명시,인도,1.1
경기도,광명시,영국,0.9
경기도,광명시,프랑스,0.9
경기도,광명시,카자흐스탄,0.8
경기도,광명시,튀르키예,0.4
경기도,광명시,멕시코,0.3
경기도,광명시,사우디아라비아,0.1
경기도,광명시,아랍에미리트,0.1
경기도,광주시,기타,26.4
경기도,광주시,중국,19.5
경기도,광주시,미국,6.9
경기도,광주시,일본,6.5
경기도,광주시,베트남,5.8
경기도,광주시,필리핀,5.2
경기도,광주시,몽골,4.6
경기도,광주시,인도네시아,3.7
경기도,광주시,태국,2.8
경기도,광주시,대만,2.7
경기도,광주시,캐나다,2.6
경기도,광주시,홍콩,2.0
경기도,광주시,러시아,1.6
경기도,광주시,말레이시아,1.5
경기도,광주시,독일,1.4
경기도,광주시,오스트레일리아,1.3
경기도,광주시,싱가포르,1.3
경기도,광주시,영국,1.1
경기도,광주시,카자흐스탄,1.1
경기도,광주시,인도,0.8
경기도,광주시,프랑스,0.7
경기도,광주시,멕시코,0.2
경기도,광주시,튀르키예,0.2
경기도,광주시,아랍에미리트,0.1
경기도,광주시,사우디아라비아,0.1
경기도,구리시,중국,19.9
경기도,구리시,기타,14.3
경기도,구리시,미국,10.5
경기도,구리시,일본,10.1
경기도,구리시,몽골,4.6
경기도,구리시,필리핀,4.4
경기도,구리시,베트남,4.2
경기도,구리시,캐나다,3.9
경기도,구리시,홍콩,3.3
경기도,구리시,인도네시아,3.2
경기도,구리시,말레이시아,2.8
경기도,구리시,대만,2.5
경기도,구리시,독일,2.4
경기도,구리시,영국,2.2
경기도,구리시,오스트레일리아,2.2
경기도,구리시,태국,2.1
경기도,구리시,싱가포르,1.9
경기도,구리시,러시아,1.5
경기도,구리시,프랑스,1.4
경기도,구리시,인도,1.1
경기도,구리시,튀르키예,0.6
경기도,구리시,카자흐스탄,0.5
경기도,구리시,사우디아라비아,0.3
경기도,구리시,멕시코,0.3
경기도,구리시,아랍에미리트,0.1
경기도,군포시,중국,41.9
경기도,군포시,기타,13.0
경기도,군포시,미국,7.8
경기도,군포시,일본,7.5
경기도,군포시,베트남,4.9
경기도,군포시,대만,2.9
경기도,군포시,캐나다,2.7
경기도,군포시,홍콩,2.2
경기도,군포시,필리핀,1.9
경기도,군포시,인도네시아,1.8
경기도,군포시,영국,1.6
경기도,군포시,독일,1.4
경기도,군포시,카자흐스탄,1.4
경기도,군포시,태국,1.4
경기도,군포시,오스트레일리아,1.3
경기도,군포시,인도,1.1
경기도,군포시,몽골,1.1
경기도,군포시,싱가포르,1.0
경기도,군포시,러시아,1.0
경기도,군포시,말레이시아,0.9
경기도,군포시,프랑스,0.6
경기도,군포시,멕시코,0.3
경기도,군포시,튀르키예,0.2
경기도,군포시,사우디아라비아,0.2
경기도,군포시,아랍에미리트,0.0
경기도,김포시,중국,24.8
경기도,김포시,기타,18.7
경기도,김포시,대만,10.2
경기도,김포시,인도네시아,6.6
경기도,김포시,일본,6.5
경기도,김포시,필리핀,6.4
경기도,김포시,홍콩,3.7
경기도,김포시,베트남,3.6
경기도,김포시,미국,3.3
경기도,김포시,태국,3.3
경기도,김포시,말레이시아,2.7
경기도,김포시,몽골,2.2
경기도,김포시,캐나다,1.3
경기도,김포시,싱가포르,1.2
경기도,김포시,러시아,1.2
경기도,김포시,카자흐스탄,0.9
경기도,김포시,독일,0.7
경기도,김포시,오스트레일리아,0.7
경기도,김포시,영국,0.7
경기도,김포시,인도,0.6
경기도,김포시,프랑스,0.5
경기도,김포시,튀르키예,0.2
경기도,김포시,멕시코,0.1
경기도,김포시,사우디아라비아,0.1
경기도,김포시,아랍에미리트,0.0
경기도,남양주시,기타,16.0
경기도,남양주시,중국,15.3
경기도,남양주시,필리핀,9.1
경기도,남양주시,미국,8.9
경기도,남양주시,일본,7.2
경기도,남양주시,베트남,6.1
경기도,남양주시,인도네시아,5.8
경기도,남양주시,대만,4.6
경기도,남양주시,말레이시아,3.8
경기도,남양주시,홍콩,3.2
경기도,남양주시,캐나다,3.1
경기도,남양주시,몽골,2.4
경기도,남양주시,싱가포르,2.3
경기도,남양주시,태국,2.2
경기도,남양주시,오스트레일리아,1.8
경기도,남양주시,러시아,1.6
경기도,남양주시,독일,1.5
경기도,남양주시,영국,1.2
경기도,남양주시,인도,1.2
경기도,남양주시,프랑스,0.9
경기도,남양주시,튀르키예,0.7
경기도,남양주시,카자흐스탄,0.6
경기도,남양주시,사우디아라비아,0.2
경기도,남양주시,멕시코,0.2
경기도,남양주시,아랍에미리트,0.1
경기도,동두천시,미국,61.4
경기도,동두천시,기타,12.3
경기도,동두천시,중국,7.6
경기도,동두천시,필리핀,5.1
경기도,동두천시,일본,2.4
경기도,동두천시,베트남,1.8
경기도,동두천시,몽골,1.4
경기도,동두천시,캐나다,1.3
경기도,동두천시,태국,1.1
경기도,동두천시,인도네시아,1.0
경기도,동두천시,홍콩,0.7
경기도,동두천시,대만,0.5
경기도,동두천시,인도,0.5
경기도,동두천시,오스트레일리아,0.5
경기도,동두천시,러시아,0.5
경기도,동두천시,영국,0.4
경기도,동두천시,말레이시아,0.3
경기도,동두천시,튀르키예,0.3
경기도,동두천시,독일,0.3
경기도,동두천시,싱가포르,0.2
경기도,동두천시,프랑스,0.2
경기도,동두천시,카자흐스탄,0.1
경기도,동두천시,멕시코,0.1
경기도,동두천시,아랍에미리트,0.0
경기도,동두천시,사우디아라비아,0.0
경기도,부천시,중국,48.2
경기도,부천시,기타,10.4
경기도,부천시,일본,10.0
경기도,부천시,미국,4.8
경기도,부천시,베트남,3.6
경기도,부천시,대만,2.9
경기도,부천시,카자흐스탄,2.2
경기도,부천시,홍콩,2.0
경기도,부천시,필리핀,2.0
경기도,부천시,캐나다,2.0
경기도,부천시,몽골,1.7
경기도,부천시,인도네시아,1.4
경기도,부천시,러시아,1.2
경기도,부천시,오스트레일리아,1.1
경기도,부천시,태국,1.1
경기도,부천시,영국,0.9
경기도,부천시,독일,0.9
경기도,부천시,싱가포르,0.8
경기도,부천시,인도,0.8
경기도,부천시,말레이시아,0.8
경기도,부천시,프랑스,0.7
경기도,부천시,멕시코,0.2
경기도,부천시,튀르키예,0.2
경기도,부천시,사우디아라비아,0.1
경기도,부천시,아랍에미리트,0.0
경기도,성남시,중국,23.2
경기도,성남시,기타,13.8
경기도,성남시,미국,13.3
경기도,성남시,일본,9.8
경기도,성남시,인도,8.3
경기도,성남시,대만,3.9
경기도,성남시,캐나다,3.6
경기도,성남시,베트남,3.4
경기도,성남시,홍콩,2.7
경기도,성남시,독일,2.3
경기도,성남시,싱가포르,1.8
경기도,성남시,영국,1.6
경기도,성남시,몽골,1.6
경기도,성남시,인도네시아,1.6
경기도,성남시,오스트레일리아,1.4
경기도,성남시,필리핀,1.4
경기도,성남시,말레이시아,1.3
경기도,성남시,태국,1.3
경기도,성남시,프랑스,1.1
경기도,성남시,카자흐스탄,0.9
경기도,성남시,러시아,0.7
경기도,성남시,멕시코,0.3
경기도,성남시,튀르키예,0.3
경기도,성남시,사우디아라비아,0.2
경기도,성남시,아랍에미리트,0.1
경기도,수원시,중국,32.8
경기도,수원시,기타,12.0
경기도,수원시,일본,9.1
경기도,수원시,미국,6.8
경기도,수원시,대만,6.4
경기도,수원시,인도,5.9
경기도,수원시,베트남,3.7
경기도,수원시,홍콩,2.8
경기도,수원시,필리핀,2.3
경기도,수원시,인도네시아,2.2
경기도,수원시,캐나다,2.1
경기도,수원시,독일,2.0
경기도,수원시,태국,1.7
경기도,수원시,말레이시아,1.6
경기도,수원시,싱가포르,1.5
경기도,수원시,몽골,1.4
경기도,수원시,러시아,1.1
경기도,수원시,영국,1.1
경기도,수원시,오스트레일리아,1.0
경기도,수원시,프랑스,1.0
경기도,수원시,카자흐스탄,0.5
경기도,수원시,멕시코,0.4
경기도,수원시,튀르키예,0.3
경기도,수원시,사우디아라비아,0.1
경기도,수원시,아랍에미리트,0.0
경기도,시흥시,중국,51.1
경기도,시흥시,기타,14.2
경기도,시흥시,베트남,5.4
경기도,시흥시,일본,5.0
경기도,시흥시,미국,3.1
경기도,시흥시,인도네시아,2.9
경기도,시흥시,대만,2.8
경기도,시흥시,필리핀,2.3
경기도,시흥시,몽골,2.0
경기도,시흥시,홍콩,1.6
경기도,시흥시,태국,1.5
경기도,시흥시,러시아,1.4
경기도,시흥시,카자흐스탄,1.1
경기도,시흥시,캐나다,1.1
경기도,시흥시,인도,0.8
경기도,시흥시,말레이시아,0.7
